X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-43.7144012451172,-19.1688995361328,train,0.0013419473049228199,70.96770192735832,0.661326685802164
-43.4249992370605,-19.0372009277344,train,3.5217339735610413E-4,29.050928728214977,0.3388235202513665
-43.6002998352051,-18.29391851807,train,0.0024262952795921005,80.45769501433833,0.7792766010450585
-43.7449989318848,-19.513599395752,train,9.076620935388495E-4,59.106239117896074,0.5691066145915307
-44.2919,-17.6989,train,0.0023378363875340155,79.87695063755552,0.7728222088564899
-44.4455986022949,-17.2355995178223,train,1.1207838871008556E-4,8.994912836615637,0.14021968406329458
-44.1800003051758,-17.8733005523682,train,2.4908518956308617E-4,21.362996593597185,0.26602784535230745
-43.4160995483398,-20.377799987793,train,2.3470229294693132E-4,20.448730171118807,0.2545772466312091
-43.6557998657227,-18.4456005096436,train,0.005916950610704709,92.4344940259212,0.8959405252614222
-44.1721992492676,-17.7574996948242,train,2.711615957445876E-4,22.70608216401776,0.2829348314171069
-43.783889,-17.916944,train,0.003131416814765632,84.12357077327452,0.8200336912448457
-43.5611111,-18.17235,train,0.003014019408626387,83.93170461956147,0.8143254584242597
-39.6981010437012,-12.7118997573853,train,9.728366676177091E-9,1.5703867881779654E-4,1.4155766525999374E-5
-43.8616981506348,-16.7350006103516,train,3.83217827366616E-4,31.74090156241923,0.3579985781387946
-44.043098449707,-19.6180992126465,train,3.558883652935993E-4,29.313796971818544,0.3411782442247832
-43.583333,-19.166667,train,0.0037825486998988903,85.84549014289466,0.8462501733095745
-44.250833,-17.918056,train,0.002349467590750256,79.99845938667409,0.7736923493102248
-44.233889,-17.923889,train,0.0018219039372457735,76.52587728634757,0.7261094688030015
-43.665,-18.188333,train,0.002936674058162245,83.80529675937807,0.8103625849517799
-43.445,-18.4725,train,0.0038780909590335443,86.12815435577429,0.8494678253999361
-43.2333333,-18.8666667,train,3.9437112601489407E-4,32.74493340722942,0.36461881124304135
-42.7788889,-15.3866666,train,0.0034513003154254423,84.61204852271125,0.8339440135710755
-43.5527778,-18.355,train,0.004393599016415686,87.2076477263707,0.8647410397028229
-43.628056,-18.191944,train,0.0026725239447480567,81.97752619029487,0.7954529260806542
-43.54944444,-18.37416667,train,0.0028502364958750844,83.13273336618593,0.8057288142896883
-43.55722222,-18.65388889,train,0.0028778800044132156,83.20626198186577,0.8072351748977862
