x,y,subsecundum_PA1_RUN10 logistic values
-39.9291666667485,-8.23749999978204,0.0023256761
-39.3875000000778,-8.24583333311544,0.006917009
-40.3541666667516,-8.28749999978247,0.0024250136
-39.8875000000815,-8.28749999978247,7.711427E-4
-39.3375000000774,-8.28749999978247,0.01242684
-38.9625000000747,-8.30416666644927,0.0051282775
-38.7125000000728,-8.30416666644927,0.0030797813
-38.695833333406,-8.31249999978268,0.0028796073
-40.3875000000852,-8.32916666644949,0.0031752985
-40.2125000000839,-8.32916666644949,0.0020723003
-39.3791666667444,-8.33749999978289,0.013924423
-40.2041666667505,-8.3458333331163,0.0022642962
-39.0791666667422,-8.3458333331163,0.003358678
-39.1791666667429,-8.3624999997831,0.005533084
-40.320833333418,-8.37083333311651,0.0019586242
-39.6125000000795,-8.37083333311651,0.011452157
-38.9125000000743,-8.37083333311651,0.0048502097
-39.3208333334107,-8.37916666644992,0.0012624124
-40.2541666667509,-8.38749999978332,0.001774207
-40.637500000087,-8.39583333311672,0.0023403612
-39.9041666667483,-8.39583333311672,0.0011029432
-38.4708333334044,-8.39583333311672,7.689946E-4
-39.8375000000811,-8.40416666645013,6.996969E-4
-40.362500000085,-8.41249999978353,0.0034902948
-40.7458333334212,-8.43749999978375,0.001524709
-39.6375000000797,-8.43749999978375,0.013145462
-40.8708333334221,-8.44583333311715,0.0016358307
-40.4958333334193,-8.44583333311715,0.0035253877
-38.4125000000706,-8.45416666645055,7.826865E-4
-39.5541666667457,-8.46249999978396,0.0024822396
-38.462500000071,-8.46249999978396,8.321247E-4
-38.9375000000745,-8.47083333311737,0.002509074
-38.8541666667405,-8.47083333311737,0.0015453673
-39.9041666667483,-8.47916666645077,0.0033713426
-39.4958333334119,-8.47916666645077,0.0043521
-40.7958333334215,-8.48749999978417,8.3803124E-4
-40.6208333334203,-8.49583333311758,0.0024871589
-39.6375000000797,-8.49583333311758,0.0020171306
-38.8041666667402,-8.49583333311758,0.0010550636
-38.5625000000717,-8.51249999978439,5.5461354E-4
-40.2041666667505,-8.5291666664512,0.0031013975
-39.9875000000822,-8.5374999997846,4.1631027E-4
-38.3208333334033,-8.5374999997846,0.0018752675
-41.1208333334239,-8.545833333118,0.0020447755
-38.4041666667372,-8.55416666645141,0.0017735845
-39.8208333334143,-8.56249999978482,8.738018E-4
-40.2458333334175,-8.57083333311822,0.0026730848
-39.0791666667422,-8.57916666645162,0.00255002
-40.2375000000841,-8.58749999978503,0.0020743024
-41.0041666667564,-8.59583333311843,0.0015493348
-40.1958333334171,-8.59583333311843,0.0023887102
-39.9041666667483,-8.60416666645184,6.72698E-4
-40.1458333334167,-8.61249999978524,0.002113752
-40.6208333334203,-8.62083333311865,0.0024311934
-39.9875000000822,-8.62083333311865,0.0030544274
-39.7791666667474,-8.62083333311865,0.0015607964
-40.8791666667555,-8.62916666645205,0.0026774467
-39.3458333334108,-8.62916666645205,0.005960865
-39.0375000000752,-8.62916666645205,0.0017638184
-40.2875000000845,-8.63749999978545,0.0022160185
-39.3875000000778,-8.63749999978545,0.005792761
-40.12916666675,-8.65416666645226,0.002645655
-39.6791666667466,-8.65416666645226,0.002410046
-38.7041666667394,-8.65416666645226,4.9112964E-4
-40.0958333334164,-8.67083333311907,0.003824984
-37.745833333399,-8.67083333311907,0.0016034883
-41.6458333334278,-8.67916666645248,3.7823894E-4
-41.5125000000935,-8.68749999978588,0.0016798541
-41.1541666667575,-8.68749999978588,8.448307E-4
-41.0208333334232,-8.68749999978588,8.137232E-4
-37.9375000000671,-8.69583333311929,0.001330196
-39.5791666667459,-8.70416666645269,0.004940707
-39.5041666667453,-8.70416666645269,0.0061864266
-39.4291666667448,-8.70416666645269,0.005068327
-40.995833333423,-8.7124999997861,6.921979E-4
-41.4875000000933,-8.7208333331195,7.1094173E-4
-40.6625000000872,-8.7208333331195,0.0014887425
-39.1625000000762,-8.7208333331195,0.0015431286
-41.7708333334287,-8.7291666664529,1.0446823E-4
-41.2958333334252,-8.7291666664529,0.0015694661
-40.8208333334217,-8.7291666664529,0.0026117344
-40.762500000088,-8.7291666664529,0.0020814051
-40.0791666667496,-8.7291666664529,0.003633385
-39.812500000081,-8.7291666664529,0.015873322
-39.3875000000778,-8.7291666664529,0.0050018476
-39.3375000000774,-8.7291666664529,0.004371184
-38.9625000000747,-8.7291666664529,0.0010327186
-38.187500000069,-8.7291666664529,0.005324039
-38.062500000068,-8.7291666664529,9.982651E-4
-38.0125000000677,-8.7291666664529,8.739766E-4
-39.8791666667481,-8.73749999978631,0.011007906
-38.0458333334012,-8.73749999978631,7.6882896E-4
-40.8125000000883,-8.74583333311971,0.0023795122
