Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.83523E-4,9.253326104,0.099019021,0.116571429,0.153846154,0
1.88526E-4,9.513796123,0.101444698,0.114571429,0.153846154,0
1.93299E-4,9.762621002,0.103746239,0.112714286,0.153846154,0
2.01062E-4,10.019848648,0.107465176,0.110857143,0.153846154,0
2.06228E-4,10.263799421,0.109922699,0.109142857,0.153846154,0
2.11309E-4,10.513937391,0.112326825,0.107428571,0.153846154,0
2.17455E-4,10.750178857,0.115217672,0.105857143,0.153846154,0
2.22396E-4,11.013714586,0.117527707,0.104142857,0.153846154,0
2.29952E-4,11.263207904,0.121037407,0.102571429,0.153846154,0
2.42089E-4,11.523595027,0.126617193,0.101,0.153846154,0
2.49008E-4,11.769815558,0.129766215,0.099571429,0.153846154,0
2.55337E-4,12.022590761,0.132626985,0.098142857,0.153846154,0
2.59781E-4,12.254524389,0.13462456,0.096857143,0.153846154,0
2.67303E-4,12.518326786,0.137984698,0.095428571,0.153846154,0
2.72735E-4,12.761959631,0.140395329,0.094142857,0.153846154,0
2.77819E-4,13.010241637,0.142639117,0.092857143,0.153846154,0
2.84765E-4,13.264278731,0.14568587,0.091571429,0.192307692,0
2.95445E-4,13.525831672,0.150328055,0.090285714,0.192307692,0
3.03364E-4,13.764915248,0.153737947,0.089142857,0.192307692,0
3.09053E-4,14.009992811,0.156170834,0.088,0.192307692,0
3.13492E-4,14.259862698,0.158059524,0.086857143,0.192307692,0
3.20887E-4,14.514000653,0.161187147,0.085714286,0.192307692,0
3.28642E-4,14.774521798,0.164441642,0.084571429,0.192307692,0
3.38149E-4,15.009092403,0.168397766,0.083571429,0.192307692,0
3.46017E-4,15.282341174,0.171643613,0.082428571,0.192307692,0
3.56632E-4,15.527575369,0.175982335,0.081428571,0.192307692,0
3.65773E-4,15.781259074,0.179682798,0.080428571,0.192307692,0
3.69965E-4,16.002337247,0.181368312,0.079571429,0.192307692,0
3.73381E-4,16.262796796,0.182737074,0.078571429,0.192307692,0
3.75882E-4,16.525563018,0.183736016,0.077571429,0.192307692,0
3.81874E-4,16.753499161,0.186120111,0.076714286,0.192307692,0
3.88872E-4,17.023702705,0.188886553,0.075714286,0.192307692,0
3.93574E-4,17.258881441,0.190734559,0.074857143,0.192307692,0
4.00967E-4,17.536268175,0.193623786,0.073857143,0.192307692,0
4.0408E-4,17.778088633,0.194834171,0.073,0.192307692,0
4.11865E-4,18.024002194,0.197845314,0.072142857,0.192307692,0
4.2232E-4,18.274486551,0.201853661,0.071285714,0.192307692,0
4.26706E-4,18.528966962,0.203523546,0.070428571,0.192307692,0
4.30561E-4,18.786175605,0.204985299,0.069571429,0.192307692,0
4.34956E-4,19.002664151,0.206645021,0.068857143,0.192307692,0
4.43454E-4,19.266454341,0.209835287,0.068,0.192307692,0
4.49897E-4,19.534601783,0.212236879,0.067142857,0.192307692,0
4.57422E-4,19.760765052,0.215023802,0.066428571,0.192307692,0
4.62908E-4,20.037867453,0.217042587,0.065571429,0.192307692,0
4.68409E-4,20.2713422,0.219057134,0.064857143,0.192307692,0
4.71859E-4,20.506621896,0.220315067,0.064142857,0.192307692,0
4.76566E-4,20.791066688,0.222024565,0.063285714,0.192307692,0
4.91948E-4,21.032807816,0.227560129,0.062571429,0.192307692,0
4.97676E-4,21.280309365,0.229601544,0.061857143,0.192307692,0
5.0227E-4,21.530737654,0.231230788,0.061142857,0.192307692,0
5.15161E-4,21.785283072,0.235766424,0.060428571,0.192307692,0
5.30506E-4,22.046918598,0.241095764,0.059714286,0.192307692,0
5.3966E-4,22.261252806,0.244239874,0.059142857,0.192307692,0
5.46406E-4,22.533363943,0.246540465,0.058428571,0.192307692,0
5.53506E-4,22.753534161,0.248946309,0.057857143,0.192307692,0
5.63003E-4,23.032378005,0.252140905,0.057142857,0.192307692,0
5.72369E-4,23.260073719,0.255264676,0.056571429,0.192307692,0
5.8627E-4,23.550489816,0.259853351,0.055857143,0.192307692,0
6.01902E-4,23.789047188,0.264946233,0.055285714,0.192307692,0
6.08417E-4,24.031828987,0.267047946,0.054714286,0.192307692,0
6.17694E-4,24.27695135,0.270020345,0.054142857,0.192307692,0
6.26964E-4,24.52629323,0.272966671,0.053571429,0.192307692,0
6.3287E-4,24.778685208,0.274831394,0.053,0.192307692,0
6.39847E-4,25.033923193,0.277021909,0.052428571,0.192307692,0
6.49462E-4,25.291878411,0.280018828,0.051857143,0.192307692,0
6.53306E-4,25.5526994,0.28121028,0.051285714,0.192307692,0
6.61195E-4,25.750308726,0.28364263,0.050857143,0.230769231,0
6.68426E-4,26.01667445,0.285857998,0.050285714,0.230769231,0
6.7875E-4,26.286385576,0.288997209,0.049714286,0.230769231,0
6.85356E-4,26.559199196,0.290991359,0.049142857,0.230769231,0
6.91693E-4,26.766578835,0.292893853,0.048714286,0.230769231,0
6.98033E-4,27.044525819,0.294787152,0.048142857,0.230769231,0
7.10318E-4,27.256670377,0.29842707,0.047714286,0.230769231,0
7.17993E-4,27.543121114,0.300681868,0.047142857,0.230769231,0
7.25224E-4,27.760068966,0.302793229,0.046714286,0.230769231,0
7.28177E-4,28.050737965,0.303651717,0.046142857,0.230769231,0
7.32421E-4,28.269932233,0.304882102,0.045714286,0.230769231,0
7.44364E-4,28.565729125,0.308320638,0.045142857,0.230769231,0
7.461E-4,28.789451048,0.308817729,0.044714286,0.230769231,0
7.55228E-4,29.015177243,0.311419131,0.044285714,0.230769231,0
7.67634E-4,29.319988549,0.314923779,0.043714286,0.230769231,0
7.83774E-4,29.554154911,0.319430203,0.043285714,0.230769231,0
7.90919E-4,29.791172595,0.321406312,0.042857143,0.230769231,0
7.94064E-4,30.029138284,0.322272511,0.042428571,0.230769231,0
7.9951E-4,30.26859245,0.323767072,0.042,0.230769231,0
8.07091E-4,30.510217097,0.325836689,0.041571429,0.230769231,0
8.17034E-4,30.754121779,0.328532222,0.041142857,0.230769231,0
8.29954E-4,31.002086232,0.332002426,0.040714286,0.230769231,0
8.37757E-4,31.25275494,0.334081083,0.040285714,0.269230769,0
8.44137E-4,31.505483308,0.335771139,0.039857143,0.269230769,0
8.49858E-4,31.759801459,0.337279128,0.039428571,0.269230769,0
8.57556E-4,32.016286299,0.339297666,0.039,0.269230769,0
8.66929E-4,32.275352491,0.34173885,0.038571429,0.269230769,0
8.7056E-4,32.536316195,0.342679759,0.038142857,0.269230769,0
8.85367E-4,32.801605813,0.346488727,0.037714286,0.269230769,0
8.9677E-4,33.069544101,0.349392022,0.037285714,0.269230769,0
8.98958E-4,33.339151608,0.349946184,0.036857143,0.269230769,0
9.06135E-4,33.519969606,0.351757188,0.036571429,0.269230769,0
9.1334E-4,33.792771625,0.353565281,0.036142857,0.269230769,0
9.20842E-4,34.067955201,0.355437196,0.035714286,0.269230769,0
9.23412E-4,34.252611092,0.356076013,0.035428571,0.269230769,0
9.31299E-4,34.531895305,0.358028377,0.035,0.269230769,0
9.49154E-4,34.814171676,0.362405018,0.034571429,0.269230769,0
9.51956E-4,35.004505396,0.363086416,0.034285714,0.269230769,0
9.61703E-4,35.291826258,0.365445444,0.033857143,0.269230769,0
9.66628E-4,35.581796972,0.366630654,0.033428571,0.269230769,0
9.70064E-4,35.775807516,0.367455213,0.033142857,0.269230769,0
9.7662E-4,36.067698443,0.369022019,0.032714286,0.269230769,0
9.94913E-4,36.26530815,0.373353506,0.032428571,0.269230769,0
1.01957E-3,36.568243466,0.379097885,0.032,0.269230769,0
1.04635E-3,36.7774376,0.385220079,0.031714286,0.269230769,0
1.05321E-3,37.092460702,0.386768413,0.031285714,0.269230769,0
1.0617E-3,37.30475017,0.388675953,0.031,0.269230769,0
1.06233E-3,37.517186525,0.388815531,0.030714286,0.269230769,0
1.07003E-3,37.837781543,0.390534555,0.030285714,0.269230769,0
1.08011E-3,38.053218362,0.392767751,0.03,0.269230769,0
1.09882E-3,38.271217645,0.396870918,0.029714286,0.269230769,0
1.1057E-3,38.602334632,0.398365973,0.029285714,0.269230769,0
1.11142E-3,38.824209181,0.399603225,0.029,0.269230769,0
1.11423E-3,39.046969499,0.400208993,0.028714286,0.269230769,0
1.11523E-3,39.269935227,0.400424878,0.028428571,0.269230769,0
1.13668E-3,39.610452057,0.405007211,0.028,0.269230769,0
1.14855E-3,39.83900139,0.407513069,0.027714286,0.269230769,0
1.15451E-3,40.069889994,0.408762932,0.027428571,0.269230769,0
1.16697E-3,40.302417959,0.411360962,0.027142857,0.269230769,0
1.17325E-3,40.53682564,0.412660759,0.026857143,0.269230769,0
1.18298E-3,40.773201929,0.414663039,0.026571429,0.269230769,0
1.19593E-3,41.011507449,0.417308592,0.026285714,0.307692308,0
1.19772E-3,41.251027002,0.417672959,0.026,0.307692308,0
1.20826E-3,41.613240003,0.419805116,0.025571429,0.307692308,0
1.21229E-3,41.85541562,0.420616697,0.025285714,0.307692308,0
1.21594E-3,42.09851373,0.421348137,0.025,0.307692308,0
1.21846E-3,42.342035824,0.421853597,0.024714286,0.307692308,0
1.22407E-3,42.586476553,0.422974231,0.024428571,0.307692308,0
1.23181E-3,42.832625565,0.42451397,0.024142857,0.307692308,0
1.25243E-3,43.082801979,0.428574171,0.023857143,0.307692308,0
1.26076E-3,43.334591372,0.430197709,0.023571429,0.307692308,0
1.26436E-3,43.587140652,0.430897457,0.023285714,0.307692308,0
1.26831E-3,43.840571042,0.43166157,0.023,0.307692308,0
1.27679E-3,44.09519809,0.433297909,0.022714286,0.307692308,0
1.28806E-3,44.352686807,0.435456466,0.022428571,0.307692308,0
1.29485E-3,44.611078244,0.436749992,0.022142857,0.307692308,0
1.30544E-3,44.87127966,0.438754411,0.021857143,0.307692308,0
1.30706E-3,45.001986082,0.439061136,0.021714286,0.307692308,0
1.32683E-3,45.267134789,0.442761896,0.021428571,0.307692308,0
1.33278E-3,45.53314637,0.443865485,0.021142857,0.307692308,0
1.34187E-3,45.800689013,0.445543482,0.020857143,0.307692308,0
1.34366E-3,46.069389683,0.445873594,0.020571429,0.307692308,0
1.3701E-3,46.341777626,0.450691888,0.020285714,0.307692308,0
1.37494E-3,46.616764436,0.451566363,0.02,0.307692308,0
1.38082E-3,46.754846894,0.452623555,0.019857143,0.307692308,0
1.39361E-3,47.032586756,0.45490857,0.019571429,0.307692308,0
1.41242E-3,47.314021717,0.458233599,0.019285714,0.307692308,0
1.4246E-3,47.598452273,0.460367689,0.019,0.307692308,0
1.46069E-3,47.887853101,0.466587338,0.018714286,0.307692308,0
1.46477E-3,48.034329662,0.467281422,0.018571429,0.307692308,0
1.50744E-3,48.333766421,0.474436984,0.018285714,0.307692308,0
1.52435E-3,48.638230894,0.477218098,0.018,0.346153846,0
1.52507E-3,48.79073819,0.477336894,0.017857143,0.346153846,0
1.53761E-3,49.09808495,0.47938024,0.017571429,0.346153846,0
1.55917E-3,49.254001586,0.48285534,0.017428571,0.346153846,0
1.57996E-3,49.569869217,0.486164585,0.017142857,0.346153846,0
1.58712E-3,49.887177886,0.487294567,0.016857143,0.346153846,0
1.58927E-3,50.04610458,0.487631532,0.016714286,0.346153846,0
1.59919E-3,50.365935238,0.489186968,0.016428571,0.346153846,0
1.60215E-3,50.526149795,0.4896482,0.016285714,0.346153846,0
1.60785E-3,50.847254131,0.490535767,0.016,0.346153846,0
1.62419E-3,51.009673266,0.493063752,0.015857143,0.346153846,0
1.64178E-3,51.336635773,0.49575637,0.015571429,0.346153846,0
1.64546E-3,51.501181985,0.496316175,0.015428571,0.346153846,0
1.66242E-3,51.832129819,0.498879955,0.015142857,0.346153846,0
1.66636E-3,52.165299505,0.49947181,0.014857143,0.346153846,0
1.66731E-3,52.332030906,0.499614279,0.014714286,0.346153846,0
1.68075E-3,52.667338254,0.50162046,0.014428571,0.346153846,0
1.7108E-3,52.838418552,0.506051205,0.014285714,0.346153846,0
1.71929E-3,53.010347738,0.5072884,0.014142857,0.346153846,0
1.73838E-3,53.357634158,0.510048547,0.013857143,0.346153846,0
1.74067E-3,53.531700948,0.510376524,0.013714286,0.346153846,0
1.76719E-3,53.882888087,0.514154305,0.013428571,0.346153846,0
1.77048E-3,54.059935649,0.514618679,0.013285714,0.346153846,0
1.7842E-3,54.416625704,0.516546772,0.013,0.346153846,0
1.7858E-3,54.5952059,0.516771395,0.012857143,0.346153846,0
1.79933E-3,54.775138925,0.518655756,0.012714286,0.346153846,0
1.80534E-3,55.135649174,0.51948854,0.012428571,0.346153846,0
1.81952E-3,55.317601463,0.521441214,0.012285714,0.346153846,0
1.8652E-3,55.686507407,0.527624962,0.012,0.346153846,0
1.87616E-3,55.874123266,0.529084518,0.011857143,0.346153846,0
1.87643E-3,56.061765967,0.52912016,0.011714286,0.346153846,0
1.89023E-3,56.250789278,0.530946226,0.011571429,0.346153846,0
1.90997E-3,56.632546087,0.533531835,0.011285714,0.346153846,0
1.91006E-3,56.823551728,0.533543526,0.011142857,0.346153846,0
1.93789E-3,57.017340512,0.537141907,0.011,0.346153846,0
1.99331E-3,57.411310957,0.544144537,0.010714286,0.346153846,0
1.9976E-3,57.611070657,0.544677551,0.010571429,0.346153846,0
2.03015E-3,57.814086047,0.548683962,0.010428571,0.346153846,0
2.10514E-3,58.024600127,0.55764887,0.010285714,0.346153846,0
2.1296E-3,58.450389588,0.560495987,0.01,0.346153846,0
2.1443E-3,58.664820001,0.562190838,0.009857143,0.346153846,0
2.16352E-3,58.881172304,0.564385806,0.009714286,0.346153846,0
2.17775E-3,59.098946952,0.565996129,0.009571429,0.346153846,0
2.20296E-3,59.319242819,0.568821488,0.009428571,0.346153846,0
2.23283E-3,59.542525892,0.572121801,0.009285714,0.346153846,0
2.24052E-3,59.766578293,0.572963601,0.009142857,0.346153846,0
2.28246E-3,60.221549813,0.577494682,0.008857143,0.346153846,0
2.30455E-3,60.452004675,0.579842774,0.008714286,0.346153846,0
2.32481E-3,60.684485642,0.581973804,0.008571429,0.346153846,0
2.33696E-3,60.918181228,0.583240994,0.008428571,0.346153846,0
2.36036E-3,61.154217199,0.585661133,0.008285714,0.346153846,0
2.36476E-3,61.390693195,0.586113018,0.008142857,0.346153846,0
2.41813E-3,61.632506101,0.591516315,0.008,0.346153846,0
2.45028E-3,61.877534053,0.594703792,0.007857143,0.346153846,0
2.50802E-3,62.128336189,0.600305288,0.007714286,0.346153846,0
2.5555E-3,62.383886371,0.604796634,0.007571429,0.384615385,0
2.60462E-3,62.644348012,0.609337571,0.007428571,0.384615385,0
2.66624E-3,62.910972345,0.614889827,0.007285714,0.384615385,0
2.71718E-3,63.182690713,0.619361523,0.007142857,0.384615385,0
2.76267E-3,63.458957507,0.623267408,0.007,0.384615385,0
2.81297E-3,63.74025469,0.627494869,0.006857143,0.384615385,0
2.86127E-3,64.02638207,0.631465756,0.006714286,0.384615385,0
3.03883E-3,64.330265376,0.645362663,0.006571429,0.384615385,0
3.2234E-3,64.652605462,0.658739071,0.006428571,0.384615385,0
3.23055E-3,64.975660442,0.659236915,0.006285714,0.384615385,0
3.27041E-3,65.302701511,0.661986367,0.006142857,0.384615385,0
3.30227E-3,65.632928345,0.664152092,0.006,0.384615385,0
3.37054E-3,65.806633208,0.668700802,0.005857143,0.384615385,0
3.45319E-3,66.321983209,0.674045865,0.005714286,0.423076923,0
3.50295E-3,66.672278333,0.67718148,0.005571429,0.423076923,0
3.5061E-3,67.022888476,0.677377952,0.005428571,0.423076923,0
3.59474E-3,67.382362937,0.682810096,0.005285714,0.423076923,0
3.87479E-3,67.680987246,0.698830369,0.005142857,0.461538462,0
3.96674E-3,67.779036737,0.703743281,0.005142857,0.5,0
3.97134E-3,68.176170702,0.703984943,0.005,0.5,0
3.99637E-3,68.272180394,0.705292628,0.004857143,0.538461538,0
4.06834E-3,68.548203936,0.708988612,0.004857143,0.576923077,0
4.08686E-3,68.992621587,0.70992494,0.004714286,0.653846154,0
4.25319E-3,69.417941017,0.718071057,0.004571429,0.653846154,0
4.37212E-3,69.738731893,0.723620298,0.004428571,0.653846154,0
4.41694E-3,69.859635206,0.725655495,0.004428571,0.692307692,0
4.421E-3,70.301734767,0.725838082,0.004285714,0.692307692,0
4.43031E-3,70.744765643,0.726256644,0.004142857,0.692307692,0
4.45883E-3,71.190648757,0.727530615,0.004,0.692307692,0
4.59249E-3,71.44604987,0.733345852,0.003857143,0.692307692,0
4.70506E-3,71.661154295,0.738054405,0.003857143,0.730769231,0
5.04851E-3,72.166005781,0.751445637,0.003714286,0.730769231,0
5.17561E-3,72.683567239,0.756060519,0.003571429,0.730769231,0
5.33153E-3,72.850804116,0.761492883,0.003428571,0.730769231,0
5.70775E-3,73.254342733,0.773655574,0.003428571,0.807692308,0
5.92037E-3,73.84637972,0.779995833,0.003285714,0.807692308,0
5.92688E-3,74.43906735,0.780184261,0.003142857,0.807692308,0
6.07507E-3,75.046574701,0.78439036,0.003,0.807692308,0
6.8704E-3,75.733614226,0.804469205,0.002857143,0.846153846,0
7.75518E-3,76.50913245,0.822824835,0.002714286,0.846153846,0
7.79376E-3,77.288508705,0.823547122,0.002571429,0.846153846,0
7.94713E-3,78.083222161,0.826361187,0.002428571,0.846153846,0
7.98837E-3,78.882059561,0.827102601,0.002285714,0.846153846,0
8.54359E-3,79.73641811,0.836501423,0.002142857,0.846153846,0
8.74615E-3,80.611033087,0.839681036,0.002,0.846153846,0
9.15762E-3,81.049864633,0.845773584,0.001857143,0.846153846,0
9.65109E-3,81.576142405,0.852496143,0.001857143,0.884615385,0
9.80376E-3,82.556517944,0.854458751,0.001714286,0.884615385,0
1.01804E-2,83.574557111,0.859084474,0.001571429,0.884615385,0
1.12149E-2,84.696048246,0.870398572,0.001428571,0.884615385,0
1.19278E-2,85.888825283,0.877192943,0.001285714,0.884615385,0
1.21361E-2,87.102440091,0.879046499,0.001142857,0.884615385,0
1.31336E-2,88.415799705,0.887196258,0.001,0.884615385,0
1.32557E-2,89.741369782,0.888119093,0.000857143,0.884615385,0
1.32842E-2,89.76800941,0.888332537,0.000714286,0.884615385,0
1.47861E-2,91.170428935,0.898524117,0.000714286,0.923076923,0
1.68879E-2,92.914717531,0.910016936,0.000571429,0.961538462,0
1.94671E-2,94.861427656,0.920996865,0.000428571,0.961538462,0
1.97573E-2,95.172468649,0.922066702,0.000285714,0.961538462,0
2.147E-2,97.008424237,0.927834962,0.000285714,1,0
2.99158E-2,100,0.947131414,0.000142857,1,0
