x,y,subsecundum_PA1_RUN5 logistic values
-39.9291666667485,-8.23749999978204,1.317712E-4
-40.0625000000828,-8.24583333311544,4.6854722E-5
-39.412500000078,-8.24583333311544,7.231595E-4
-39.3875000000778,-8.24583333311544,9.370424E-4
-39.1958333334097,-8.26249999978225,4.9765746E-4
-39.137500000076,-8.26249999978225,0.0012149153
-40.3541666667516,-8.28749999978247,1.2583865E-4
-39.8875000000815,-8.28749999978247,1.8636081E-5
-39.3375000000774,-8.28749999978247,0.0025014833
-40.5458333334197,-8.30416666644927,1.323059E-4
-38.9625000000747,-8.30416666644927,8.3770853E-4
-38.7125000000728,-8.30416666644927,2.1388648E-4
-38.9208333334077,-8.31249999978268,3.345557E-4
-38.695833333406,-8.31249999978268,1.9113385E-4
-40.2125000000839,-8.32916666644949,7.138568E-5
-39.3791666667444,-8.33749999978289,0.0028606143
-39.0791666667422,-8.3458333331163,5.135458E-4
-40.1208333334166,-8.3624999997831,2.8138751E-5
-39.2208333334099,-8.3624999997831,7.4811006E-4
-39.1791666667429,-8.3624999997831,0.001099467
-40.4125000000854,-8.37083333311651,2.4453911E-4
-40.320833333418,-8.37083333311651,8.611506E-5
-39.6125000000795,-8.37083333311651,0.0017739187
-38.9125000000743,-8.37083333311651,4.921074E-4
-39.1791666667429,-8.37916666644992,0.001436598
-40.2541666667509,-8.38749999978332,5.8180685E-5
-40.637500000087,-8.39583333311672,1.170381E-4
-39.9041666667483,-8.39583333311672,2.5937343E-5
-39.137500000076,-8.39583333311672,9.485237E-4
-40.4208333334188,-8.40416666645013,2.3428298E-4
-39.8375000000811,-8.40416666645013,2.7065344E-5
-40.362500000085,-8.41249999978353,2.444437E-4
-40.7125000000876,-8.42083333311694,8.618053E-5
-40.7458333334212,-8.43749999978375,7.777818E-5
-41.0625000000902,-8.44583333311715,3.361242E-4
-40.8708333334221,-8.44583333311715,7.2136594E-5
-40.4958333334193,-8.44583333311715,2.329711E-4
-38.4125000000706,-8.45416666645055,2.9326182E-5
-38.462500000071,-8.46249999978396,3.755774E-5
-40.5791666667533,-8.47083333311737,1.590947E-4
-39.5041666667453,-8.47083333311737,4.5376018E-4
-38.9375000000745,-8.47083333311737,2.2941137E-4
-39.4958333334119,-8.47916666645077,7.083205E-4
-40.7958333334215,-8.48749999978417,2.8052686E-5
-40.5125000000861,-8.48749999978417,2.827278E-4
-40.6208333334203,-8.49583333311758,1.4729613E-4
-38.8041666667402,-8.49583333311758,6.4165695E-5
-38.5625000000717,-8.51249999978439,1.9874124E-5
-39.770833333414,-8.52083333311779,2.4794635E-5
-39.095833333409,-8.52083333311779,8.777434E-4
-38.7125000000728,-8.52083333311779,2.3144818E-5
-38.0375000000678,-8.5291666664512,9.530344E-4
-39.9875000000822,-8.5374999997846,7.9181245E-6
-38.3208333334033,-8.5374999997846,1.6489092E-4
-40.7958333334215,-8.55416666645141,9.5979434E-5
-39.8208333334143,-8.56249999978482,4.3664524E-5
-39.5375000000789,-8.57083333311822,7.806237E-4
-39.0791666667422,-8.57916666645162,4.3481667E-4
-40.2375000000841,-8.58749999978503,7.405569E-5
-41.0041666667564,-8.59583333311843,9.1654714E-5
-40.1958333334171,-8.59583333311843,9.0733E-5
-39.9041666667483,-8.60416666645184,2.5548148E-5
-40.6208333334203,-8.62083333311865,1.6735888E-4
-39.9875000000822,-8.62083333311865,1.4821696E-4
-39.7791666667474,-8.62083333311865,1.338931E-4
-40.8791666667555,-8.62916666645205,1.8212406E-4
-39.3458333334108,-8.62916666645205,0.001273768
-40.7541666667546,-8.64583333311886,6.480195E-5
-38.9208333334077,-8.64583333311886,1.2212848E-4
-38.0458333334012,-8.64583333311886,1.1725637E-5
-40.12916666675,-8.65416666645226,1.1297758E-4
-39.6791666667466,-8.65416666645226,2.838173E-4
-38.7041666667394,-8.65416666645226,2.0710044E-5
-40.2041666667505,-8.67083333311907,7.711589E-5
-37.745833333399,-8.67083333311907,5.5441327E-5
-41.6458333334278,-8.67916666645248,3.2131516E-5
-39.9125000000817,-8.67916666645248,5.509341E-4
-41.5125000000935,-8.68749999978588,1.2064071E-4
-41.1541666667575,-8.68749999978588,4.2642874E-5
-41.0208333334232,-8.68749999978588,4.134287E-5
-39.412500000078,-8.69583333311929,9.658602E-4
-38.1208333334018,-8.69583333311929,3.4534623E-4
-37.9375000000671,-8.69583333311929,1.8760962E-5
-39.5791666667459,-8.70416666645269,8.544153E-4
-39.5041666667453,-8.70416666645269,0.0011848126
-39.4291666667448,-8.70416666645269,9.533698E-4
-37.9375000000671,-8.70416666645269,1.2116781E-5
-40.995833333423,-8.7124999997861,2.9745393E-5
-38.1375000000686,-8.7124999997861,8.485236E-5
-40.6625000000872,-8.7208333331195,8.321862E-5
-39.1625000000762,-8.7208333331195,2.136183E-4
-41.2958333334252,-8.7291666664529,8.134768E-5
-40.3541666667516,-8.7291666664529,1.8055727E-4
-40.0791666667496,-8.7291666664529,1.804462E-4
-39.812500000081,-8.7291666664529,0.003037017
-38.187500000069,-8.7291666664529,0.0011114526
-38.062500000068,-8.7291666664529,4.63238E-6
-41.4291666667596,-8.74583333311971,1.0226564E-4
-41.3458333334256,-8.74583333311971,6.084735E-5
-40.8125000000883,-8.74583333311971,1.738081E-4
-39.3375000000774,-8.74583333311971,8.6883776E-4
-40.8958333334223,-8.76249999978652,5.4537955E-5
-39.9541666667487,-8.77083333311993,8.391634E-4
-40.4791666667525,-8.77916666645333,1.06700165E-4
-38.3291666667367,-8.77916666645333,3.056192E-4
-38.104166666735,-8.77916666645333,5.6618246E-6
-41.0041666667564,-8.78749999978674,3.8025595E-5
-39.9291666667485,-8.78749999978674,0.0010889092
-37.9208333334003,-8.78749999978674,6.481032E-8
-37.6375000000649,-8.78749999978674,3.275744E-6
-41.8291666667625,-8.80416666645355,3.6348847E-6
-40.1875000000837,-8.80416666645355,9.816767E-5
-41.2291666667581,-8.81249999978695,1.486659E-5
-39.7375000000804,-8.81249999978695,0.006985956
-41.0208333334232,-8.82083333312035,9.5314994E-5
-41.4291666667596,-8.82916666645376,4.4563785E-5
-41.0458333334234,-8.82916666645376,3.454193E-5
-40.4875000000859,-8.83749999978716,3.6574373E-5
-40.2125000000839,-8.83749999978716,9.5927535E-5
-39.012500000075,-8.83749999978716,2.3233817E-5
-38.7041666667394,-8.83749999978716,5.7803096E-5
-40.8208333334217,-8.84583333312057,3.9550203E-5
-38.9541666667413,-8.84583333312057,2.0538046E-5
-41.8458333334293,-8.86249999978738,6.9299284E-7
-41.1541666667575,-8.86249999978738,1.0169989E-5
-40.8625000000887,-8.86249999978738,5.1219293E-5
-40.6541666667538,-8.86249999978738,3.0993448E-5
-40.4375000000856,-8.86249999978738,3.3664568E-5
-39.9708333334154,-8.86249999978738,0.0015118726
-37.5375000000641,-8.86249999978738,3.458557E-11
-39.8875000000815,-8.87083333312078,0.00462808
-39.5625000000791,-8.87083333312078,0.006194839
-40.2791666667511,-8.87916666645419,5.3529922E-5
-39.7041666667468,-8.87916666645419,0.008751448
-38.6708333334059,-8.87916666645419,3.734985E-4
-38.0041666667343,-8.87916666645419,3.6831798E-9
-41.4041666667594,-8.88749999978759,1.2529286E-5
-41.5708333334273,-8.895833333121,1.4721165E-5
-40.5125000000861,-8.895833333121,1.4449569E-5
-38.1208333334018,-8.895833333121,4.0497352E-7
-40.3041666667512,-8.9124999997878,2.2427384E-5
-38.3625000000702,-8.9124999997878,3.9780927E-5
-37.5041666667306,-8.9124999997878,9.561668E-12
-41.9791666667636,-8.92916666645461,2.1576466E-7
-41.5791666667607,-8.92916666645461,1.3955694E-5
-37.5958333333979,-8.92916666645461,1.3263519E-11
-42.029166666764,-8.93749999978802,1.0981502E-6
-38.6291666667389,-8.93749999978802,4.455625E-5
-39.8541666667479,-8.94583333312142,0.015654178
-38.6708333334059,-8.94583333312142,8.246237E-6
-38.504166666738,-8.94583333312142,2.4829592E-4
-39.3958333334112,-8.96249999978823,0.0030581483
-41.7708333334287,-8.97083333312164,3.5009639E-6
-41.3708333334258,-8.97083333312164,1.0968525E-5
-41.7291666667618,-8.97916666645504,8.475551E-6
-41.6541666667612,-8.97916666645504,1.0531658E-5
-40.6708333334206,-8.97916666645504,3.0732936E-5
