Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
7.64403E-5,5.751435923,0.09691169,0.288285714,0.038461538,0
7.94356E-5,6.000933663,0.100328213,0.283714286,0.038461538,0
8.30932E-5,6.253154657,0.104465176,0.279285714,0.038461538,0
8.6385E-5,6.507536983,0.108156097,0.275,0.038461538,0
8.81296E-5,6.752268362,0.110099821,0.271,0.038461538,0
9.07691E-5,7.002554468,0.113024655,0.267,0.038461538,0
9.45661E-5,7.252022641,0.117198571,0.263142857,0.038461538,0
9.80078E-5,7.502833147,0.120948017,0.259428571,0.038461538,0
1.00488E-4,7.751027671,0.123630704,0.255857143,0.038461538,0
1.03668E-4,8.00644568,0.127045399,0.252285714,0.038461538,0
1.0583E-4,8.257900607,0.129352032,0.248857143,0.038461538,0
1.07852E-4,8.503779577,0.131499066,0.245571429,0.038461538,0
1.12661E-4,8.757618029,0.136562015,0.242285714,0.038461538,0
1.14695E-4,9.007891773,0.138685034,0.239142857,0.038461538,0
1.16957E-4,9.251622164,0.141034733,0.236142857,0.076923077,0
1.20932E-4,9.501782613,0.14513254,0.233142857,0.076923077,0
1.2332E-4,9.75872144,0.147575531,0.230142857,0.076923077,0
1.26761E-4,10.00962497,0.151070678,0.227285714,0.076923077,0
1.29738E-4,10.253492557,0.154072483,0.224571429,0.076923077,0
1.33148E-4,10.50331055,0.157484473,0.221857143,0.076923077,0
1.36229E-4,10.759203096,0.160542715,0.219142857,0.076923077,0
1.3956E-4,11.00694222,0.163825393,0.216571429,0.076923077,0
1.42402E-4,11.261022981,0.166606112,0.214,0.076923077,0
1.44654E-4,11.505114133,0.168795678,0.211571429,0.076923077,0
1.46346E-4,11.752302492,0.170433539,0.209142857,0.076923077,0
1.48686E-4,12.002879503,0.172688129,0.206714286,0.076923077,0
1.51751E-4,12.258922907,0.175622808,0.204285714,0.076923077,0
1.5456E-4,12.504018503,0.178294448,0.202,0.076923077,0
1.56198E-4,12.752637697,0.179843535,0.199714286,0.076923077,0
1.59672E-4,13.004955986,0.183111234,0.197428571,0.076923077,0
1.62499E-4,13.263147632,0.185751203,0.195142857,0.076923077,0
1.64513E-4,13.508918811,0.187621453,0.193,0.076923077,0
1.66224E-4,13.75703229,0.189203266,0.190857143,0.076923077,0
1.69319E-4,14.008647208,0.1920502,0.188714286,0.076923077,0
1.72038E-4,14.265115001,0.194533741,0.186571429,0.076923077,0
1.75433E-4,14.509075989,0.197614599,0.184571429,0.076923077,0
1.78551E-4,14.75743681,0.200422391,0.182571429,0.076923077,0
1.81993E-4,15.009730918,0.203499445,0.180571429,0.076923077,0
1.85773E-4,15.267535549,0.206852264,0.178571429,0.076923077,0
1.89968E-4,15.511934195,0.210539703,0.176714286,0.076923077,0
1.93583E-4,15.76084655,0.213690231,0.174857143,0.076923077,0
1.96408E-4,16.014402864,0.21613431,0.173,0.076923077,0
1.99694E-4,16.251398316,0.218958864,0.171285714,0.076923077,0
2.03322E-4,16.513838653,0.22205328,0.169428571,0.076923077,0
2.05487E-4,16.75914517,0.223888455,0.167714286,0.076923077,0
2.07945E-4,17.007029398,0.225961513,0.166,0.076923077,0
2.12997E-4,17.259710953,0.230187559,0.164285714,0.076923077,0
2.16482E-4,17.517747243,0.233076173,0.162571429,0.076923077,0
2.18995E-4,17.757759327,0.235145228,0.161,0.076923077,0
2.22483E-4,18.000764883,0.237999167,0.159428571,0.076923077,0
2.27699E-4,18.271088381,0.242227415,0.157714286,0.115384615,0
2.30679E-4,18.500282559,0.244622145,0.156285714,0.115384615,0
2.33975E-4,18.75607915,0.247253132,0.154714286,0.115384615,0
2.36832E-4,19.015058656,0.249518698,0.153142857,0.115384615,0
2.40424E-4,19.254586473,0.252348821,0.151714286,0.115384615,0
2.43041E-4,19.521164646,0.254396825,0.150142857,0.115384615,0
2.46672E-4,19.766043212,0.257219748,0.148714286,0.115384615,0
2.50173E-4,20.014890715,0.259921244,0.147285714,0.115384615,0
2.5349E-4,20.26724739,0.262463133,0.145857143,0.115384615,0
2.56004E-4,20.522522646,0.264378095,0.144428571,0.115384615,0
2.57966E-4,20.753835718,0.265865186,0.143142857,0.115384615,0
2.60318E-4,21.012760149,0.267640456,0.141714286,0.115384615,0
2.62319E-4,21.274456563,0.269144068,0.140285714,0.115384615,0
2.64122E-4,21.511526162,0.270493899,0.139,0.115384615,0
2.67806E-4,21.751134634,0.273235767,0.137714286,0.115384615,0
2.72659E-4,22.021187526,0.276816147,0.136285714,0.153846154,0
2.76802E-4,22.268259964,0.279845873,0.135,0.153846154,0
2.79147E-4,22.518635752,0.281548753,0.133714286,0.153846154,0
2.82188E-4,22.771522958,0.283745647,0.132428571,0.153846154,0
2.85628E-4,23.027690169,0.286214437,0.131142857,0.153846154,0
2.90258E-4,23.25884891,0.289510799,0.13,0.153846154,0
2.94037E-4,23.522396263,0.292179119,0.128714286,0.153846154,0
2.97065E-4,23.758902934,0.294302119,0.127571429,0.153846154,0
3.00191E-4,24.027799723,0.296481282,0.126285714,0.153846154,0
3.05319E-4,24.270855349,0.300026432,0.125142857,0.153846154,0
3.10161E-4,24.517169165,0.303340988,0.124,0.153846154,0
3.12089E-4,24.766248067,0.304652265,0.122857143,0.153846154,0
3.14385E-4,25.016813467,0.306206919,0.121714286,0.153846154,0
3.18104E-4,25.269898618,0.308711231,0.120571429,0.153846154,0
3.21371E-4,25.52597825,0.310895845,0.119428571,0.153846154,0
3.2397E-4,25.75163957,0.312624109,0.118428571,0.153846154,0
3.26369E-4,26.011959788,0.314211977,0.117285714,0.153846154,0
3.28849E-4,26.273861609,0.315845147,0.116142857,0.153846154,0
3.31228E-4,26.504839282,0.317404853,0.115142857,0.153846154,0
3.35807E-4,26.772043093,0.320386773,0.114,0.153846154,0
3.40024E-4,27.009122606,0.323110135,0.113,0.153846154,0
3.43543E-4,27.28267811,0.325366108,0.111857143,0.153846154,0
3.47286E-4,27.524819429,0.327749581,0.110857143,0.153846154,0
3.49997E-4,27.76889971,0.329465344,0.109857143,0.153846154,0
3.51728E-4,28.014708576,0.330556123,0.108857143,0.153846154,0
3.57017E-4,28.263594054,0.333866936,0.107857143,0.192307692,0
3.63466E-4,28.515912158,0.337860019,0.106857143,0.192307692,0
3.68895E-4,28.771602531,0.341184939,0.105857143,0.192307692,0
3.73236E-4,29.031559128,0.343819595,0.104857143,0.192307692,0
3.77098E-4,29.256871023,0.346145571,0.104,0.230769231,0
3.78671E-4,29.521262711,0.347088148,0.103,0.230769231,0
3.83717E-4,29.788197805,0.350094544,0.102,0.230769231,0
3.88274E-4,30.019896719,0.352785226,0.101142857,0.230769231,0
3.90635E-4,30.253772258,0.354170712,0.100285714,0.230769231,0
3.93245E-4,30.527909148,0.355695014,0.099285714,0.230769231,0
3.95218E-4,30.764632476,0.356843098,0.098428571,0.230769231,0
3.98577E-4,31.00279697,0.358787991,0.097571429,0.230769231,0
4.03015E-4,31.283690134,0.361339201,0.096571429,0.230769231,0
4.06191E-4,31.526405343,0.363152698,0.095714286,0.230769231,0
4.11257E-4,31.771734733,0.366024174,0.094857143,0.230769231,0
4.13141E-4,32.019091326,0.367085275,0.094,0.230769231,0
4.16379E-4,32.268157824,0.368901116,0.093142857,0.230769231,0
4.19726E-4,32.519383084,0.370766958,0.092285714,0.230769231,0
4.25851E-4,32.772891706,0.374152926,0.091428571,0.230769231,0
4.2939E-4,33.029216951,0.376093231,0.090571429,0.230769231,0
4.33266E-4,33.28806888,0.378204272,0.089714286,0.230769231,0
4.35764E-4,33.50554289,0.379557123,0.089,0.230769231,0
4.42825E-4,33.768902689,0.383349306,0.088142857,0.230769231,0
4.45563E-4,34.035335803,0.384807581,0.087285714,0.230769231,0
4.50739E-4,34.259815882,0.387545374,0.086571429,0.230769231,0
4.54902E-4,34.53147079,0.389729565,0.085714286,0.269230769,0
4.57297E-4,34.759670473,0.390979553,0.085,0.269230769,0
4.59395E-4,35.034858697,0.392069718,0.084142857,0.269230769,0
4.61746E-4,35.265248283,0.393287396,0.083428571,0.269230769,0
4.62889E-4,35.542714796,0.393877126,0.082571429,0.269230769,0
4.70175E-4,35.777030099,0.397611992,0.081857143,0.269230769,0
4.7197E-4,36.012700523,0.398524911,0.081142857,0.269230769,0
4.79202E-4,36.250460069,0.402175733,0.080428571,0.269230769,0
4.82869E-4,36.53883011,0.404009941,0.079571429,0.269230769,0
4.85511E-4,36.781030819,0.405324264,0.078857143,0.269230769,0
4.87469E-4,37.024394532,0.406295034,0.078142857,0.269230769,0
4.89383E-4,37.268738114,0.40724058,0.077428571,0.269230769,0
4.96399E-4,37.515099892,0.410681217,0.076714286,0.269230769,0
4.99605E-4,37.763897981,0.412240149,0.076,0.269230769,0
5.05601E-4,38.015348054,0.415133755,0.075285714,0.269230769,0
5.11004E-4,38.26957009,0.417716965,0.074571429,0.269230769,0
5.13591E-4,38.525842832,0.4189459,0.073857143,0.307692308,0
5.15803E-4,38.783377098,0.419992033,0.073142857,0.307692308,0
5.21477E-4,39.043243118,0.422659725,0.072428571,0.307692308,0
5.26025E-4,39.252940375,0.424780008,0.071857143,0.307692308,0
5.28248E-4,39.51670597,0.425810652,0.071142857,0.307692308,0
5.30202E-4,39.781576632,0.426713818,0.070428571,0.307692308,0
5.359E-4,40.048404398,0.429330609,0.069714286,0.307692308,0
5.39608E-4,40.263708883,0.431020716,0.069142857,0.307692308,0
5.42387E-4,40.534412695,0.432281241,0.068428571,0.307692308,0
5.45084E-4,40.751978334,0.433498664,0.067857143,0.307692308,0
5.47939E-4,41.025359737,0.43478213,0.067142857,0.307692308,0
5.56472E-4,41.30169696,0.438583492,0.066428571,0.307692308,0
5.59404E-4,41.524874879,0.439877718,0.065857143,0.307692308,0
5.61756E-4,41.805301676,0.440911677,0.065142857,0.307692308,0
5.6401E-4,42.030696521,0.441898967,0.064571429,0.307692308,0
5.67938E-4,42.257413896,0.443611613,0.064,0.307692308,0
5.70583E-4,42.542212956,0.444758357,0.063285714,0.307692308,0
5.75196E-4,42.771628251,0.446747741,0.062714286,0.307692308,0
5.80008E-4,43.002809189,0.448807869,0.062142857,0.307692308,0
5.8731E-4,43.294740253,0.451904789,0.061428571,0.307692308,0
5.91681E-4,43.530576943,0.453742173,0.060857143,0.307692308,0
5.94013E-4,43.767708393,0.454717316,0.060285714,0.307692308,0
5.98926E-4,44.006812906,0.456760133,0.059714286,0.307692308,0
6.07923E-4,44.309328258,0.460462119,0.059,0.307692308,0
6.15479E-4,44.554032555,0.463532452,0.058428571,0.307692308,0
6.17467E-4,44.800657679,0.464334563,0.057857143,0.307692308,0
6.22353E-4,45.048696608,0.46629547,0.057285714,0.307692308,0
6.3187E-4,45.299774293,0.470074269,0.056714286,0.307692308,0
6.41362E-4,45.55430266,0.473790076,0.056142857,0.307692308,0
6.43277E-4,45.811299353,0.474533304,0.055571429,0.307692308,0
6.49177E-4,46.005681956,0.476810506,0.055142857,0.307692308,0
6.52047E-4,46.265728512,0.477911062,0.054571429,0.307692308,0
6.5398E-4,46.527036938,0.478649592,0.054,0.307692308,0
6.58562E-4,46.789774837,0.48039222,0.053428571,0.307692308,0
6.62088E-4,47.053872189,0.481725182,0.052857143,0.307692308,0
6.6386E-4,47.25281602,0.482392727,0.052428571,0.307692308,0
6.66446E-4,47.518962431,0.483363401,0.051857143,0.307692308,0
6.7268E-4,47.787183193,0.485688671,0.051285714,0.307692308,0
6.76776E-4,48.057068923,0.487205267,0.050714286,0.307692308,0
6.79471E-4,48.260452425,0.488198273,0.050285714,0.307692308,0
6.85592E-4,48.533584666,0.490439308,0.049714286,0.307692308,0
6.87872E-4,48.808599176,0.491268882,0.049142857,0.307692308,0
6.90136E-4,49.015344066,0.492090462,0.048714286,0.307692308,0
6.97564E-4,49.29356173,0.494766241,0.048142857,0.307692308,0
6.98512E-4,49.502935301,0.495105789,0.047714286,0.307692308,0
7.03719E-4,49.783629037,0.496962291,0.047142857,0.307692308,0
7.08405E-4,50.066279974,0.498621488,0.046571429,0.307692308,0
7.19581E-4,50.28106628,0.502534851,0.046142857,0.307692308,0
7.23962E-4,50.570109032,0.504052117,0.045571429,0.307692308,0
7.25754E-4,50.787739689,0.504670098,0.045142857,0.307692308,0
7.32392E-4,51.0067962,0.506946133,0.044714286,0.307692308,0
7.34605E-4,51.300353387,0.507699931,0.044142857,0.307692308,0
7.46911E-4,51.523645901,0.511851747,0.043714286,0.307692308,0
7.48294E-4,51.822796702,0.512313903,0.043142857,0.307692308,0
7.49912E-4,52.047682476,0.512853441,0.042714286,0.307692308,0
7.52218E-4,52.273032893,0.513620715,0.042285714,0.307692308,0
7.5849E-4,52.500324499,0.515694715,0.041857143,0.307692308,0
7.65234E-4,52.80549739,0.517905085,0.041285714,0.307692308,0
7.76022E-4,53.037363256,0.521399504,0.040857143,0.346153846,0
7.83571E-4,53.271643212,0.523814749,0.040428571,0.346153846,0
7.84926E-4,53.507022026,0.524245842,0.04,0.346153846,0
7.9558E-4,53.823579267,0.527607125,0.039428571,0.346153846,0
7.97324E-4,54.062684904,0.528152924,0.039,0.346153846,0
8.06133E-4,54.303172886,0.530890297,0.038571429,0.346153846,0
8.09811E-4,54.545718337,0.532023795,0.038142857,0.346153846,0
8.12661E-4,54.789178312,0.532898525,0.037714286,0.346153846,0
8.17315E-4,55.033832498,0.534319677,0.037285714,0.346153846,0
8.23416E-4,55.280716845,0.536169418,0.036857143,0.346153846,0
8.30792E-4,55.529334897,0.538386755,0.036428571,0.346153846,0
8.31841E-4,55.778834004,0.538700261,0.036,0.346153846,0
8.36159E-4,56.028964311,0.539986667,0.035571429,0.346153846,0
8.37937E-4,56.280188593,0.540514052,0.035142857,0.346153846,0
8.38372E-4,56.531639968,0.540643132,0.034714286,0.346153846,0
8.48764E-4,56.785425951,0.543701007,0.034285714,0.346153846,0
8.53094E-4,57.040580665,0.54496309,0.033857143,0.346153846,0
8.58773E-4,57.297561109,0.546607915,0.033428571,0.346153846,0
8.61624E-4,57.555765535,0.547429079,0.033,0.346153846,0
8.69879E-4,57.815947641,0.549790422,0.032571429,0.346153846,0
8.78055E-4,58.078526707,0.552104957,0.032142857,0.346153846,0
8.79548E-4,58.254356176,0.552524914,0.031857143,0.346153846,0
8.81919E-4,58.518834395,0.553190525,0.031428571,0.346153846,0
8.89141E-4,58.784461955,0.555205422,0.031,0.346153846,0
8.97339E-4,59.053045771,0.557470713,0.030571429,0.346153846,0
9.03639E-4,59.323548147,0.55919614,0.030142857,0.346153846,0
9.12278E-4,59.505303403,0.561540012,0.029857143,0.346153846,0
9.16591E-4,59.779755991,0.562700915,0.029428571,0.346153846,0
9.21318E-4,60.055561345,0.563966343,0.029,0.346153846,0
9.4167E-4,60.336637253,0.569331565,0.028571429,0.384615385,0
9.42452E-4,60.525087481,0.569535269,0.028285714,0.384615385,0
9.47968E-4,60.808939535,0.570965251,0.027857143,0.384615385,0
9.51245E-4,61.093952685,0.571810559,0.027428571,0.384615385,0
9.52101E-4,61.284300699,0.572030728,0.027142857,0.384615385,0
9.57069E-4,61.570974787,0.573304207,0.026714286,0.384615385,0
9.66574E-4,61.764061029,0.575720091,0.026428571,0.384615385,0
9.7551E-4,62.055829318,0.577966318,0.026,0.384615385,0
9.76849E-4,62.251142209,0.5783007,0.025714286,0.384615385,0
9.8281E-4,62.545059677,0.579783751,0.025285714,0.384615385,0
9.8754E-4,62.840577162,0.580953128,0.024857143,0.384615385,0
9.90543E-4,63.038549307,0.581691925,0.024571429,0.384615385,0
9.95953E-4,63.336537869,0.583016891,0.024142857,0.384615385,0
9.989E-4,63.536140464,0.583734787,0.023857143,0.384615385,0
1.00943E-3,63.783085639,0.586281335,0.023428571,0.384615385,0
1.02676E-3,64.042957102,0.590402799,0.023142857,0.423076923,0
1.03163E-3,64.351846243,0.59154711,0.022714286,0.423076923,0
1.04295E-3,64.559971681,0.594180277,0.022428571,0.423076923,0
1.04605E-3,64.769104677,0.594897184,0.022142857,0.423076923,0
1.05144E-3,65.083979565,0.596134236,0.021714286,0.423076923,0
1.05288E-3,65.294429707,0.596463742,0.021428571,0.423076923,0
1.05886E-3,65.506049088,0.597827665,0.021142857,0.423076923,0
1.06387E-3,65.82454863,0.598960908,0.020714286,0.423076923,0
1.08011E-3,66.03938832,0.602594847,0.020428571,0.423076923,0
1.08306E-3,66.255757016,0.603248033,0.020142857,0.423076923,0
1.10077E-3,66.583410198,0.607122583,0.019714286,0.423076923,0
1.1124E-3,66.805703591,0.609627385,0.019428571,0.423076923,0
1.12174E-3,67.02986821,0.611614696,0.019142857,0.423076923,0
1.12633E-3,67.254920302,0.612585423,0.018857143,0.423076923,0
1.13526E-3,67.594288766,0.614456856,0.018428571,0.423076923,0
1.14394E-3,67.822214528,0.616260787,0.018142857,0.423076923,0
1.14967E-3,68.051664399,0.617440773,0.017857143,0.423076923,0
1.15377E-3,68.282415931,0.618281641,0.017571429,0.423076923,0
1.17444E-3,68.515622229,0.622462924,0.017285714,0.423076923,0
1.18296E-3,68.751814933,0.624160079,0.017,0.423076923,0
1.19216E-3,69.108793666,0.625975222,0.016571429,0.423076923,0
1.19374E-3,69.347432969,0.626285845,0.016285714,0.423076923,0
1.21121E-3,69.58818535,0.629681058,0.016,0.423076923,0
1.22874E-3,69.832777701,0.633025285,0.015714286,0.423076923,0
1.24436E-3,70.080174258,0.635953988,0.015428571,0.423076923,0
1.26353E-3,70.331638785,0.639486695,0.015142857,0.423076923,0
1.26923E-3,70.585118252,0.640523138,0.014857143,0.423076923,0
1.27774E-3,70.840611989,0.642060611,0.014571429,0.423076923,0
1.29515E-3,71.099596883,0.645164015,0.014285714,0.423076923,0
1.31045E-3,71.361666171,0.647849015,0.014,0.423076923,0
1.31562E-3,71.62464208,0.648746916,0.013714286,0.423076923,0
1.3202E-3,71.756662105,0.649537894,0.013571429,0.423076923,0
1.33128E-3,72.02289847,0.651438383,0.013285714,0.423076923,0
1.33954E-3,72.290612154,0.652841869,0.013,0.423076923,0
1.3407E-3,72.558729084,0.653036571,0.012714286,0.423076923,0
1.34226E-3,72.827126724,0.653301432,0.012428571,0.423076923,0
1.34346E-3,73.095782523,0.653503478,0.012142857,0.423076923,0
1.35478E-3,73.366575968,0.655401404,0.011857143,0.423076923,0
1.37927E-3,73.504502979,0.659435494,0.011714286,0.423076923,0
1.3878E-3,73.781411752,0.660819384,0.011428571,0.423076923,0
1.41947E-3,74.064182018,0.665856884,0.011142857,0.423076923,0
1.4685E-3,74.356318692,0.673370237,0.010857143,0.423076923,0
1.51988E-3,74.508306463,0.680887858,0.010714286,0.423076923,0
1.5285E-3,74.81400614,0.682115822,0.010428571,0.423076923,0
1.54442E-3,75.121465977,0.684357703,0.010142857,0.423076923,0
1.54454E-3,75.275919986,0.684375029,0.01,0.423076923,0
1.56518E-3,75.588176708,0.68723488,0.009714286,0.423076923,0
1.58233E-3,75.903165825,0.689572675,0.009428571,0.423076923,0
1.5945E-3,76.062615984,0.691210878,0.009285714,0.423076923,0
1.6095E-3,76.383053507,0.693205457,0.009,0.423076923,0
1.61113E-3,76.54416601,0.693420154,0.008857143,0.423076923,0
1.68069E-3,76.874699097,0.702332643,0.008571429,0.461538462,0
1.74921E-3,77.049620488,0.710618874,0.008428571,0.5,0
1.78673E-3,77.405725952,0.714962885,0.008142857,0.5,0
1.79818E-3,77.585543807,0.716262945,0.008,0.5,0
1.89446E-3,77.774989809,0.72674277,0.007857143,0.5,0
1.92093E-3,78.156886185,0.729489321,0.007571429,0.5,0
1.98375E-3,78.355261313,0.735792777,0.007428571,0.5,0
1.98555E-3,78.553816663,0.735969271,0.007285714,0.5,0
1.99186E-3,78.753002484,0.736584851,0.007142857,0.5,0
2.04772E-3,79.125843693,0.741916244,0.006857143,0.5,0
2.09003E-3,79.368011996,0.745812781,0.006714286,0.538461538,0
2.12467E-3,79.580478794,0.748916267,0.006571429,0.538461538,0
2.16038E-3,79.796516601,0.752037451,0.006428571,0.538461538,0
2.16441E-3,80.012957553,0.752384944,0.006285714,0.538461538,0
2.18377E-3,80.448011913,0.7540405,0.006,0.538461538,0
2.24486E-3,80.672498254,0.759121618,0.005857143,0.538461538,0
2.31529E-3,80.904027494,0.764724982,0.005714286,0.538461538,0
2.3818E-3,81.036091314,0.769782307,0.005571429,0.538461538,0
2.44018E-3,81.391853433,0.774045613,0.005428571,0.576923077,0
2.47904E-3,81.639757444,0.776796863,0.005285714,0.576923077,0
2.52972E-3,81.851353131,0.780285666,0.005142857,0.576923077,0
2.6316E-3,82.156904557,0.786980306,0.005,0.615384615,0
2.7206E-3,82.428964534,0.792502689,0.004857143,0.653846154,0
2.73393E-3,82.702357865,0.793305495,0.004714286,0.653846154,0
2.76379E-3,82.978737177,0.795080999,0.004571429,0.653846154,0
2.81954E-3,83.173317115,0.798315197,0.004428571,0.653846154,0
2.8453E-3,83.263267625,0.799776048,0.004428571,0.730769231,0
2.98921E-3,83.562189044,0.807560428,0.004285714,0.769230769,0
3.04001E-3,83.866190057,0.810165515,0.004142857,0.769230769,0
3.06064E-3,84.172254163,0.811203549,0.004,0.769230769,0
3.15137E-3,84.33061182,0.815637138,0.003857143,0.769230769,0
3.44113E-3,84.841033852,0.828498979,0.003714286,0.807692308,0
3.61771E-3,85.202805014,0.835492723,0.003571429,0.807692308,0
3.64651E-3,85.567456372,0.836579741,0.003428571,0.807692308,0
3.69296E-3,85.936752175,0.838302666,0.003285714,0.807692308,0
3.69519E-3,86.306271046,0.838384502,0.003142857,0.807692308,0
3.79884E-3,86.68615471,0.842097763,0.003,0.807692308,0
3.92173E-3,87.078328075,0.846285394,0.002857143,0.807692308,0
4.43305E-3,87.521633295,0.861560693,0.002714286,0.884615385,0
4.48955E-3,87.964719698,0.863064186,0.002571429,0.884615385,0
4.54695E-3,88.425359087,0.864558915,0.002428571,0.923076923,0
4.62339E-3,88.887697952,0.866499125,0.002285714,0.923076923,0
4.89547E-3,89.377244867,0.872976361,0.002142857,0.923076923,0
5.19348E-3,89.896593244,0.879386138,0.002,0.923076923,0
5.22253E-3,90.418846525,0.879976501,0.001857143,0.923076923,0
5.40022E-3,90.958868726,0.883465536,0.001714286,0.923076923,0
5.56888E-3,91.45748869,0.886594617,0.001571429,0.923076923,0
5.58928E-3,91.517796561,0.886961724,0.001571429,0.961538462,0
5.66258E-3,92.084054179,0.888261425,0.001428571,0.961538462,0
5.8392E-3,92.667974302,0.891273828,0.001285714,0.961538462,0
6.06116E-3,93.274090063,0.894836616,0.001142857,0.961538462,0
6.37158E-3,93.911247647,0.899444902,0.001,0.961538462,0
6.46961E-3,94.558208559,0.900817478,0.000857143,0.961538462,0
6.6428E-3,95.22248853,0.903152923,0.000714286,0.961538462,0
7.16245E-3,95.938733885,0.909543829,0.000571429,0.961538462,0
8.89735E-3,96.828468467,0.925874437,0.000428571,1,0
1.17537E-2,98.003836119,0.942858806,0.000285714,1,0
1.99616E-2,100,0.965544965,0.000142857,1,0
