x,y,subsecundum_PA1_RUN6 logistic values
-39.9291666667485,-8.23749999978204,0.0037937833
-40.0625000000828,-8.24583333311544,0.0019262057
-39.1958333334097,-8.26249999978225,0.011482171
-39.137500000076,-8.26249999978225,0.020654963
-40.3541666667516,-8.28749999978247,0.003675323
-39.8875000000815,-8.28749999978247,0.0011210336
-39.3375000000774,-8.28749999978247,0.033849288
-40.5458333334197,-8.30416666644927,0.0037403041
-38.9625000000747,-8.30416666644927,0.014922311
-38.695833333406,-8.31249999978268,0.005927029
-40.3875000000852,-8.32916666644949,0.004790647
-40.2125000000839,-8.32916666644949,0.0026984445
-39.3791666667444,-8.33749999978289,0.03636674
-39.0791666667422,-8.3458333331163,0.0115616545
-40.1208333334166,-8.3624999997831,0.0016632386
-39.4708333334118,-8.3624999997831,0.030849366
-39.2208333334099,-8.3624999997831,0.01718202
-39.1791666667429,-8.3624999997831,0.021855254
-40.4125000000854,-8.37083333311651,0.0055883667
-38.9125000000743,-8.37083333311651,0.010630225
-39.1791666667429,-8.37916666644992,0.026694756
-40.2541666667509,-8.38749999978332,0.0023728057
-39.9041666667483,-8.39583333311672,0.0015012788
-39.137500000076,-8.39583333311672,0.01917176
-38.4708333334044,-8.39583333311672,0.0019761724
-40.362500000085,-8.41249999978353,0.005641174
-40.4958333334193,-8.44583333311715,0.0055035204
-40.5791666667533,-8.47083333311737,0.004196875
-39.5041666667453,-8.47083333311737,0.013173758
-38.8541666667405,-8.47083333311737,0.004490175
-39.9041666667483,-8.47916666645077,0.00539272
-39.4958333334119,-8.47916666645077,0.020155394
-40.7958333334215,-8.48749999978417,0.001271837
-40.5125000000861,-8.48749999978417,0.0062831035
-40.6208333334203,-8.49583333311758,0.003941851
-39.6375000000797,-8.49583333311758,0.0073201675
-40.4791666667525,-8.52083333311779,0.007995283
-39.770833333414,-8.52083333311779,0.001357701
-39.095833333409,-8.52083333311779,0.018740337
-38.7125000000728,-8.52083333311779,0.0014688051
-38.0375000000678,-8.5291666664512,0.015368164
-39.9875000000822,-8.5374999997846,6.809338E-4
-38.3208333334033,-8.5374999997846,0.004962671
-41.1208333334239,-8.545833333118,0.0034384863
-40.7958333334215,-8.55416666645141,0.0028547647
-38.4041666667372,-8.55416666645141,0.004741408
-39.8208333334143,-8.56249999978482,0.0019749939
-40.2458333334175,-8.57083333311822,0.0037936424
-39.5375000000789,-8.57083333311822,0.022058131
-39.0791666667422,-8.57916666645162,0.011224198
-40.2375000000841,-8.58749999978503,0.0029089844
-40.1958333334171,-8.59583333311843,0.0033582244
-38.7625000000732,-8.59583333311843,0.0027602047
-41.0875000000904,-8.62083333311865,0.0018480326
-39.9875000000822,-8.62083333311865,0.0046777483
-39.7791666667474,-8.62083333311865,0.0044973353
-41.4708333334265,-8.62916666645205,0.0013508863
-39.3458333334108,-8.62916666645205,0.033031367
-39.0375000000752,-8.62916666645205,0.007349695
-40.2875000000845,-8.63749999978545,0.003088595
-39.8708333334147,-8.63749999978545,0.010907452
-38.9208333334077,-8.64583333311886,0.0040951665
-38.0458333334012,-8.64583333311886,0.002796741
-40.12916666675,-8.65416666645226,0.00390302
-39.6791666667466,-8.65416666645226,0.008296699
-38.7041666667394,-8.65416666645226,0.0012592345
-40.0958333334164,-8.67083333311907,0.0052580424
