X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-43.4249992370605,-19.0372009277344,train,3.1526038289470036E-4,26.22283214990206,0.2908858366861247
-43.6002998352051,-18.29391851807,train,0.0023495625745495654,76.56829725034301,0.7535246762212057
-44.2919,-17.6989,train,0.0022346763846731793,76.05344055893806,0.7440958953709004
-43.3793983459473,-18.604700088501,train,6.084377493666377E-4,43.99545730384359,0.44186660336999894
-44.4455986022949,-17.2355995178223,train,9.404674357571615E-5,7.22731528287843,0.1090295188364298
-44.1800003051758,-17.8733005523682,train,2.1655491199015645E-4,18.789915837032385,0.2198328997364279
-43.4160995483398,-20.377799987793,train,2.4692384869990497E-4,21.008412385455397,0.2431650839033826
-43.6557998657227,-18.4456005096436,train,0.005808508654271847,86.86825460592404,0.8831490261535222
-43.783889,-17.916944,train,0.0032206167187092283,78.47991533239096,0.8073439919477372
-39.6981010437012,-12.7118997573853,train,1.874099381149174E-8,3.307676898970669E-4,2.4384791377684167E-5
-43.833333,-18.833333,train,0.00787598331127656,94.94443953580651,0.9110958071551387
-43.8616981506348,-16.7350006103516,train,2.9735358718376985E-4,24.961022138168936,0.2789727937159326
-43.339444,-18.456944,train,8.045683877178361E-4,53.97872760321132,0.5114533466693263
-44.043098449707,-19.6180992126465,train,3.316416696990913E-4,27.614232221441124,0.30144433632295564
-44.249444,-17.909167,train,0.0020227811405721797,74.84784325636716,0.7246696165297458
-43.665,-18.188333,train,0.0030068297058104803,78.17846993079057,0.7964344855598663
-43.445,-18.4725,train,0.003792105729703784,80.68187534914819,0.8314855164761809
-43.806389,-17.891667,train,0.003128178625244496,78.33108733700547,0.8027737922374165
-43.2333333,-18.8666667,train,3.498854438032539E-4,29.333909609874315,0.31283925070225665
-43.6502778,-18.4530556,train,0.006132580980648651,87.45524677777456,0.8886362797406916
-43.7555556,-19.0061111,train,0.0037760558834428106,80.25221050704913,0.8308903843012116
-43.5527778,-18.355,train,0.0043814097151017315,83.19290714844172,0.8507684962023522
-43.628056,-18.191944,train,0.0026439651451682896,77.43387916711143,0.7747885563570827
-43.54944444,-18.37416667,train,0.0027853769983996043,77.70399380855076,0.7837498300807647
-43.55722222,-18.65388889,train,0.0030347022031753683,78.21352445185595,0.79792634124102
-43.516667,-19.25,train,0.0030272548880078696,78.2041581556464,0.7975298739082931
