X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-43.7144012451172,-19.1688995361328,train,0.0011687273850971528,64.79582196166116,0.5920822833009131
-43.4249992370605,-19.0372009277344,train,3.153793972780823E-4,25.578343386501757,0.2814431721017648
-43.6002998352051,-18.29391851807,train,0.0024368730996554865,75.12574682366937,0.7516404121268123
-44.2919,-17.6989,train,0.0024169333055902562,75.05113355418582,0.7501034679064439
-44.4455986022949,-17.2355995178223,train,8.798613381868155E-5,6.763354806274309,0.09850818155009931
-44.1800003051758,-17.8733005523682,train,2.076814169529891E-4,17.717403612808514,0.20504022499423338
-43.4160995483398,-20.377799987793,train,2.2281439766855268E-4,18.901553574077706,0.21674250457668867
-43.5611111,-18.17235,train,0.0032678412967928217,79.24075730191716,0.8023099015962966
-39.6981010437012,-12.7118997573853,train,9.381608164381967E-9,1.5114610706041875E-4,1.1651142331430444E-5
-43.833333,-18.833333,train,0.008451902790497417,94.43522775556553,0.9130181500641494
-43.8616981506348,-16.7350006103516,train,3.158634138245504E-4,25.604126371214264,0.28175340737946303
-43.339444,-18.456944,train,7.86083566960601E-4,50.69640500456451,0.49399341729390683
-43.3088989257812,-17.0646991729736,train,0.0023449873955286825,74.7819171541517,0.7443961776314993
-44.333333,-17.887222,train,0.0036267036498975275,79.97446847239497,0.8183173649358568
-44.250833,-17.918056,train,0.002344310528762085,74.77938436758954,0.7443412453695929
-44.249444,-17.909167,train,0.0021597602601590507,74.19478776781776,0.7284280833061308
-43.665,-18.188333,train,0.003194181376640907,79.05223480789977,0.7986688792010986
-43.445,-18.4725,train,0.003959762014938021,81.70881173290987,0.831016505502678
-43.806389,-17.891667,train,0.003377437220640697,79.65295692877362,0.8074898940862957
-43.2333333,-18.8666667,train,3.543577695811194E-4,28.421693158424628,0.30559736110156543
-43.7555556,-19.0061111,train,0.004073645958866424,81.98116114077256,0.8349609848519195
-43.5527778,-18.355,train,0.004663116640158385,84.80385720012323,0.852751772867227
-43.628056,-18.191944,train,0.0027815553193397025,77.81518514037889,0.7755074251641945
-43.54944444,-18.37416667,train,0.0028885469669552083,78.64451026484085,0.7820099905003477
-43.55722222,-18.65388889,train,0.003037153368289501,78.86173269561236,0.7904409463284687
-43.516667,-19.25,train,0.002965717351366788,78.77961514211005,0.7864710729442786
