x,y,subsecundum_PA1_RUN1 logistic values
-39.9291666667485,-8.23749999978204,0.0056207143
-40.0625000000828,-8.24583333311544,0.0030651179
-39.3875000000778,-8.24583333311544,0.018790448
-40.3541666667516,-8.28749999978247,0.005574606
-39.8875000000815,-8.28749999978247,0.0017975378
-39.3375000000774,-8.28749999978247,0.0360831
-40.5458333334197,-8.30416666644927,0.0058814213
-38.9208333334077,-8.31249999978268,0.0086872345
-40.3875000000852,-8.32916666644949,0.0071105435
-39.3791666667444,-8.33749999978289,0.038950812
-39.2208333334099,-8.3624999997831,0.016783966
-40.4125000000854,-8.37083333311651,0.008170882
-39.6125000000795,-8.37083333311651,0.029682713
-39.3208333334107,-8.37916666644992,0.005261202
-39.1791666667429,-8.37916666644992,0.025677472
-40.2541666667509,-8.38749999978332,0.0037566589
-38.4708333334044,-8.39583333311672,0.002339118
-40.4208333334188,-8.40416666645013,0.007932936
-39.8375000000811,-8.40416666645013,0.0020001645
-40.362500000085,-8.41249999978353,0.008268376
-40.7458333334212,-8.43749999978375,0.0038420418
-41.0625000000902,-8.44583333311715,0.0086422125
-40.8708333334221,-8.44583333311715,0.0037744506
-40.4958333334193,-8.44583333311715,0.008125268
-38.4125000000706,-8.45416666645055,0.0021298525
-39.5541666667457,-8.46249999978396,0.009683911
-38.462500000071,-8.46249999978396,0.0023681903
-40.5791666667533,-8.47083333311737,0.0064279237
-38.9375000000745,-8.47083333311737,0.006895311
-38.8541666667405,-8.47083333311737,0.004953454
-40.6208333334203,-8.49583333311758,0.0059564994
-39.6375000000797,-8.49583333311758,0.008095063
-38.8041666667402,-8.49583333311758,0.003153156
-38.5625000000717,-8.51249999978439,0.0016152041
-40.4791666667525,-8.52083333311779,0.011286989
-39.770833333414,-8.52083333311779,0.0018028845
-39.095833333409,-8.52083333311779,0.017974528
-38.7125000000728,-8.52083333311779,0.0018847535
-39.9875000000822,-8.5374999997846,0.001050759
-41.1208333334239,-8.545833333118,0.005440799
-40.7958333334215,-8.55416666645141,0.0043474324
-38.4041666667372,-8.55416666645141,0.005361754
-40.2458333334175,-8.57083333311822,0.0056317225
-39.5375000000789,-8.57083333311822,0.02133296
-39.0791666667422,-8.57916666645162,0.010792432
-40.2375000000841,-8.58749999978503,0.0044000386
-40.1958333334171,-8.59583333311843,0.0050124344
-39.9041666667483,-8.60416666645184,0.0019302549
-40.1458333334167,-8.61249999978524,0.004533789
-41.0875000000904,-8.62083333311865,0.0029430802
-40.6208333334203,-8.62083333311865,0.006305632
-39.9875000000822,-8.62083333311865,0.006596864
-39.7791666667474,-8.62083333311865,0.0053773797
-41.4708333334265,-8.62916666645205,0.0022956822
-40.8791666667555,-8.62916666645205,0.0066439155
-39.3458333334108,-8.62916666645205,0.028953541
-39.0375000000752,-8.62916666645205,0.0072710025
-39.8708333334147,-8.63749999978545,0.014114761
-39.3875000000778,-8.63749999978545,0.027409285
-38.0458333334012,-8.64583333311886,0.003934375
-40.12916666675,-8.65416666645226,0.0056516547
-39.6791666667466,-8.65416666645226,0.009120972
-40.2041666667505,-8.67083333311907,0.0045585604
-40.0958333334164,-8.67083333311907,0.0076354113
-37.745833333399,-8.67083333311907,0.0037617763
-41.6458333334278,-8.67916666645248,0.0015161451
-39.9125000000817,-8.67916666645248,0.014044252
-41.1541666667575,-8.68749999978588,0.0023674811
-41.0208333334232,-8.68749999978588,0.0023653663
-39.412500000078,-8.69583333311929,0.020023098
-37.9375000000671,-8.69583333311929,0.0027397228
-39.5041666667453,-8.70416666645269,0.025400642
-39.4291666667448,-8.70416666645269,0.019995967
-37.9375000000671,-8.70416666645269,0.0022602559
-38.1375000000686,-8.7124999997861,0.0047596106
-41.4875000000933,-8.7208333331195,0.002000697
-40.6625000000872,-8.7208333331195,0.0039461693
-39.1625000000762,-8.7208333331195,0.0064622336
-38.4875000000712,-8.7208333331195,0.007019814
-41.7708333334287,-8.7291666664529,5.157803E-4
-41.2958333334252,-8.7291666664529,0.0036805954
-40.8208333334217,-8.7291666664529,0.0062281457
-39.3875000000778,-8.7291666664529,0.021396842
-39.3375000000774,-8.7291666664529,0.019582165
-38.9625000000747,-8.7291666664529,0.003725602
-38.187500000069,-8.7291666664529,0.016686784
-38.062500000068,-8.7291666664529,0.0018017672
-38.0125000000677,-8.7291666664529,0.0015625065
-38.0458333334012,-8.73749999978631,0.0014266184
-41.4291666667596,-8.74583333311971,0.003876889
-41.3458333334256,-8.74583333311971,0.0028981448
-40.8125000000883,-8.74583333311971,0.006303939
-39.1041666667424,-8.76249999978652,0.0027475765
-41.4208333334262,-8.77083333311993,0.0040190257
-40.5625000000865,-8.77083333311993,0.0041983053
-39.9541666667487,-8.77083333311993,0.01856852
-40.4791666667525,-8.77916666645333,0.0050912956
-38.3291666667367,-8.77916666645333,0.007805125
-41.0041666667564,-8.78749999978674,0.0022150462
-37.6375000000649,-8.78749999978674,0.0010142365
-41.8291666667625,-8.80416666645355,3.2306396E-4
-40.1875000000837,-8.80416666645355,0.005090467
-40.0125000000824,-8.81249999978695,0.016201308
-39.7375000000804,-8.81249999978695,0.069656424
-37.9291666667337,-8.81249999978695,3.8042458E-4
-41.0208333334232,-8.82083333312035,0.0039441935
-41.4291666667596,-8.82916666645376,0.0022928896
-41.0458333334234,-8.82916666645376,0.0020390232
-40.4875000000859,-8.83749999978716,0.002520737
-40.2125000000839,-8.83749999978716,0.005206452
-39.012500000075,-8.83749999978716,0.0014520109
-38.7041666667394,-8.83749999978716,0.003091709
-37.387500000063,-8.83749999978716,4.8212976E-5
-40.8208333334217,-8.84583333312057,0.0023167836
-38.9541666667413,-8.84583333312057,0.001479064
-41.8458333334293,-8.86249999978738,1.09226065E-4
-40.8625000000887,-8.86249999978738,0.0026950522
-37.8208333333996,-8.86249999978738,1.5127411E-4
-37.5375000000641,-8.86249999978738,3.1030122E-5
-39.8875000000815,-8.87083333312078,0.053870678
-39.5625000000791,-8.87083333312078,0.059862934
-40.2791666667511,-8.87916666645419,0.0033555848
-39.7041666667468,-8.87916666645419,0.07833173
-38.0041666667343,-8.87916666645419,1.0737193E-4
-41.8125000000957,-8.88749999978759,3.4960636E-4
-41.4041666667594,-8.88749999978759,0.0010313893
-41.5708333334273,-8.895833333121,9.912892E-4
-41.1541666667575,-8.895833333121,7.3688285E-4
-40.5125000000861,-8.895833333121,0.0013893021
-39.0291666667418,-8.895833333121,0.002968095
-38.1208333334018,-8.895833333121,3.511848E-4
-41.712500000095,-8.92083333312121,4.7487213E-4
-41.9791666667636,-8.92916666645461,4.909174E-5
-41.5791666667607,-8.92916666645461,9.500694E-4
-39.6791666667466,-8.92916666645461,0.0820588
-38.9791666667415,-8.92916666645461,0.0030948021
-37.5958333333979,-8.92916666645461,1.1771259E-5
-42.029166666764,-8.93749999978802,1.4129336E-4
-38.6291666667389,-8.93749999978802,0.0027166652
-37.704166666732,-8.93749999978802,4.1722753E-5
-39.8541666667479,-8.94583333312142,0.12381528
-38.6708333334059,-8.94583333312142,0.0011385741
-40.2791666667511,-8.96249999978823,0.0026501329
-39.3958333334112,-8.96249999978823,0.035510994
-39.1958333334097,-8.96249999978823,0.007512815
-41.7708333334287,-8.97083333312164,3.377269E-4
-38.9708333334081,-8.97083333312164,0.0036187668
-41.7291666667618,-8.97916666645504,6.6633214E-4
-40.3541666667516,-8.97916666645504,0.0010482421
-37.1708333333948,-8.97916666645504,5.553083E-6
-40.3375000000848,-8.98749999978844,0.0012752987
-38.7291666667396,-8.98749999978844,5.6630647E-4
-38.1541666667354,-8.98749999978844,9.3068214E-5
-41.1375000000907,-8.99583333312185,5.503841E-4
-41.0041666667564,-8.99583333312185,6.096652E-4
-41.5208333334269,-9.00416666645526,0.002090279
-39.9041666667483,-9.00416666645526,0.10598884
-39.3041666667439,-9.00416666645526,0.0039758435
-41.8791666667629,-9.01249999978866,9.967661E-5
-41.079166666757,-9.01249999978866,5.4916705E-4
-39.4875000000785,-9.01249999978866,0.025288755
-39.4791666667452,-9.01249999978866,0.0231167
-38.379166666737,-9.01249999978866,0.001363652
-37.8541666667332,-9.01249999978866,1.1662176E-5
-37.5958333333979,-9.01249999978866,3.5300245E-6
-40.5375000000863,-9.02083333312206,5.335645E-4
-38.5541666667383,-9.02083333312206,3.2028506E-4
-41.6541666667612,-9.02916666645547,6.0021546E-4
-40.3791666667518,-9.02916666645547,8.298963E-4
-40.0708333334162,-9.02916666645547,0.009009165
-42.2958333334326,-9.03749999978887,1.2318787E-4
-39.2708333334103,-9.03749999978887,0.0042395648
-38.2208333334025,-9.03749999978887,6.123676E-5
-38.0875000000682,-9.03749999978887,1.8506169E-5
-41.9791666667636,-9.04583333312228,6.4620406E-5
-41.6958333334282,-9.04583333312228,3.3939446E-4
-41.4875000000933,-9.04583333312228,0.00103309
-40.6125000000869,-9.04583333312228,8.8456826E-4
-38.9041666667409,-9.04583333312228,0.0034996355
-41.2458333334249,-9.05416666645568,5.6200696E-4
-39.8458333334145,-9.05416666645568,0.088874884
-38.77916666674,-9.05416666645568,0.0010404892
-40.1375000000833,-9.06249999978909,0.0039496664
-37.0541666667272,-9.06249999978909,2.629796E-5
-41.754166666762,-9.07083333312249,1.6397175E-4
-37.2291666667285,-9.07916666645589,2.9183827E-6
-42.2791666667658,-9.0874999997893,1.0751961E-4
-40.8791666667555,-9.0874999997893,8.731126E-4
-37.5875000000645,-9.0874999997893,1.8954074E-6
-37.387500000063,-9.0874999997893,2.8925792E-6
-37.112500000061,-9.0874999997893,1.4892538E-4
-37.0041666667269,-9.0874999997893,3.4643333E-5
-38.7625000000732,-9.09583333312271,0.0011972995
-40.4875000000859,-9.10416666645611,6.2823825E-4
-39.2375000000767,-9.10416666645611,0.0041638827
-39.4625000000784,-9.11249999978951,0.015990207
-40.3791666667518,-9.12083333312292,5.5956445E-4
