x,y,subsecundum_PA1_RUN2 logistic values
-39.9291666667485,-8.23749999978204,8.355544E-5
-39.412500000078,-8.24583333311544,3.7439397E-4
-39.1958333334097,-8.26249999978225,2.1003008E-4
-40.3541666667516,-8.28749999978247,8.427826E-5
-39.8875000000815,-8.28749999978247,1.391591E-5
-39.3375000000774,-8.28749999978247,0.0010866849
-38.7125000000728,-8.30416666644927,1.6194787E-4
-38.9208333334077,-8.31249999978268,2.2194185E-4
-38.695833333406,-8.31249999978268,1.4824282E-4
-40.3875000000852,-8.32916666644949,1.2126145E-4
-39.3791666667444,-8.33749999978289,0.0012885606
-40.2041666667505,-8.3458333331163,6.8245856E-5
-39.0791666667422,-8.3458333331163,2.2168148E-4
-39.1791666667429,-8.3624999997831,3.898214E-4
-40.4125000000854,-8.37083333311651,1.4708897E-4
-40.320833333418,-8.37083333311651,5.976824E-5
-38.9125000000743,-8.37083333311651,3.6480435E-4
-39.1791666667429,-8.37916666644992,4.973068E-4
-40.2541666667509,-8.38749999978332,4.42918E-5
-39.9041666667483,-8.39583333311672,2.0479569E-5
-39.137500000076,-8.39583333311672,3.517787E-4
-38.4708333334044,-8.39583333311672,2.6599171E-5
-40.4208333334188,-8.40416666645013,1.3736029E-4
-39.8375000000811,-8.40416666645013,1.6375534E-5
-40.362500000085,-8.41249999978353,1.5108379E-4
-40.7125000000876,-8.42083333311694,5.824274E-5
-39.6375000000797,-8.43749999978375,0.0010219883
-41.0625000000902,-8.44583333311715,1.9145256E-4
-40.8708333334221,-8.44583333311715,5.1064922E-5
-39.5541666667457,-8.46249999978396,1.03166894E-4
-38.462500000071,-8.46249999978396,2.640253E-5
-40.5791666667533,-8.47083333311737,1.0694322E-4
-39.5041666667453,-8.47083333311737,1.3993644E-4
-38.9375000000745,-8.47083333311737,1.5992652E-4
-38.8541666667405,-8.47083333311737,8.2870036E-5
-39.9041666667483,-8.47916666645077,1.3172063E-4
-39.4958333334119,-8.47916666645077,1.9112152E-4
-40.7958333334215,-8.48749999978417,1.9441937E-5
-39.6375000000797,-8.49583333311758,7.654431E-5
-40.4791666667525,-8.52083333311779,2.3179402E-4
-39.770833333414,-8.52083333311779,1.3570181E-5
-39.095833333409,-8.52083333311779,3.093025E-4
-38.7125000000728,-8.52083333311779,1.7152355E-5
-40.2041666667505,-8.5291666664512,1.1639245E-4
-41.1208333334239,-8.545833333118,9.34495E-5
-40.7958333334215,-8.55416666645141,5.7778925E-5
-38.4041666667372,-8.55416666645141,9.250728E-5
-40.2458333334175,-8.57083333311822,8.267485E-5
-39.5375000000789,-8.57083333311822,2.0536737E-4
-39.0791666667422,-8.57916666645162,1.58687E-4
-40.2375000000841,-8.58749999978503,5.5811393E-5
-40.1958333334171,-8.59583333311843,6.8406276E-5
-38.7625000000732,-8.59583333311843,4.246225E-5
-40.1458333334167,-8.61249999978524,5.862012E-5
-41.0875000000904,-8.62083333311865,3.5043977E-5
-39.9875000000822,-8.62083333311865,1.07118365E-4
-41.4708333334265,-8.62916666645205,3.188161E-5
-40.8791666667555,-8.62916666645205,1.10186935E-4
-39.3458333334108,-8.62916666645205,3.1069806E-4
-39.0375000000752,-8.62916666645205,1.04810555E-4
-40.2875000000845,-8.63749999978545,6.151377E-5
-39.8708333334147,-8.63749999978545,3.4375046E-4
-39.3875000000778,-8.63749999978545,2.9442305E-4
-40.7541666667546,-8.64583333311886,4.0163748E-5
-38.0458333334012,-8.64583333311886,1.420075E-5
-40.12916666675,-8.65416666645226,8.330862E-5
-39.6791666667466,-8.65416666645226,1.0617337E-4
-38.7041666667394,-8.65416666645226,1.2966969E-5
-40.2041666667505,-8.67083333311907,5.8680653E-5
-40.0958333334164,-8.67083333311907,1.3222727E-4
-41.5125000000935,-8.68749999978588,8.3862375E-5
-41.1541666667575,-8.68749999978588,2.6457275E-5
-39.412500000078,-8.69583333311929,3.271364E-4
-38.1208333334018,-8.69583333311929,2.6402454E-4
-39.5791666667459,-8.70416666645269,2.7382516E-4
